person,gender,pref,wild,model,score
354,Male,col,True,a,2
354,Male,col,True,d,1
355,Male,col,False,d,1
355,Male,col,False,a,2
355,Male,col,False,r,3
356,Male,col,True,d,2
356,Male,col,True,a,1
356,Male,col,True,r,3
357,Male,col,False,d,1
357,Male,col,False,a,2
357,Male,col,False,r,3
358,Male,col,True,r,3
358,Male,col,True,d,2
358,Male,col,True,a,1
359,Male,col,False,r,3
359,Male,col,False,d,2
359,Male,col,False,a,1
360,Male,col,True,a,1
360,Male,col,True,d,2
360,Male,col,True,r,3
361,Male,none,False,d,3
361,Male,none,False,r,2
361,Male,none,False,a,1
362,Male,none,True,d,1
362,Male,none,True,r,3
362,Male,none,True,a,2
363,Male,none,False,r,3
363,Male,none,False,a,1
363,Male,none,False,d,2
364,Male,none,True,r,3
364,Male,none,True,d,2
364,Male,none,True,a,1
365,Male,none,False,r,3
365,Male,none,False,a,1
365,Male,none,False,d,2
366,Male,none,True,a,2
366,Male,none,True,r,1
366,Male,none,True,d,3
367,Male,none,False,d,2
367,Male,none,False,r,3
367,Male,none,False,a,1
368,Male,none,True,a,2
368,Male,none,True,r,3
368,Male,none,True,d,1
369,Male,none,False,a,2
369,Male,none,False,d,1
369,Male,none,False,r,3
370,Male,none,True,d,3
370,Male,none,True,a,2
370,Male,none,True,r,1
371,Male,none,False,d,1
371,Male,none,False,r,3
371,Male,none,False,a,2
372,Male,none,True,d,1
372,Male,none,True,r,2
372,Male,none,True,a,3
373,Male,none,False,a,1
373,Male,none,False,d,2
373,Male,none,False,r,3
374,Male,none,True,d,1
374,Male,none,True,r,2
374,Male,none,True,a,3
375,Male,none,False,d,2
375,Male,none,False,a,1
375,Male,none,False,r,3
376,Male,none,True,r,3
376,Male,none,True,d,1
376,Male,none,True,a,2
377,Male,none,False,d,2
377,Male,none,False,a,1
377,Male,none,False,r,3
378,Male,none,True,d,2
378,Male,none,True,a,3
378,Male,none,True,r,1
379,Male,none,False,d,2
379,Male,none,False,r,3
379,Male,none,False,a,1
380,Male,none,True,a,3
380,Male,none,True,d,2
380,Male,none,True,r,1
381,Male,none,False,r,2
381,Male,none,False,d,3
381,Male,none,False,a,1
382,Male,none,True,d,2
382,Male,none,True,a,1
382,Male,none,True,r,3
383,Male,none,False,r,3
383,Male,none,False,d,2
383,Male,none,False,a,1
384,Male,none,True,r,3
384,Male,none,True,a,1
384,Male,none,True,d,2
385,Male,none,False,d,1
385,Male,none,False,a,2
385,Male,none,False,r,3
386,Male,none,True,d,2
386,Male,none,True,a,1
386,Male,none,True,r,3
387,Male,none,False,d,1
387,Male,none,False,a,2
387,Male,none,False,r,3
388,Male,none,True,r,3
388,Male,none,True,d,2
388,Male,none,True,a,1
389,Male,none,False,r,3
389,Male,none,False,d,2
389,Male,none,False,a,1
390,Male,none,True,a,1
390,Male,none,True,d,2
390,Male,none,True,r,3
391,Male,none,False,d,2
391,Male,none,False,r,3
391,Male,none,False,a,1
392,Male,none,True,d,1
392,Male,none,True,r,2
392,Male,none,True,a,3
393,Male,none,False,r,3
393,Male,none,False,a,1
393,Male,none,False,d,2
394,Male,none,True,r,3
394,Male,none,True,d,2
394,Male,none,True,a,1
395,Male,none,False,r,3
395,Male,none,False,a,1
395,Male,none,False,d,2
396,Male,none,True,a,1
396,Male,none,True,r,3
396,Male,none,True,d,2
397,Male,none,False,d,2
397,Male,none,False,r,3
397,Male,none,False,a,1
398,Male,none,True,a,2
398,Male,none,True,r,3
398,Male,none,True,d,1
399,Male,none,False,a,2
399,Male,none,False,d,1
399,Male,none,False,r,3
400,Male,none,True,d,2
400,Male,none,True,a,1
400,Male,none,True,r,3
401,Male,none,False,d,1
401,Male,none,False,r,3
401,Male,none,False,a,2
402,Male,none,True,d,3
402,Male,none,True,r,2
402,Male,none,True,a,1
403,Male,none,False,a,1
403,Male,none,False,d,2
403,Male,none,False,r,3
404,Male,none,True,d,2
404,Male,none,True,r,3
404,Male,none,True,a,1
405,Male,none,False,d,1
405,Male,none,False,a,2
405,Male,none,False,r,3
406,Male,none,True,r,3
406,Male,none,True,d,1
406,Male,none,True,a,2
407,Male,none,False,d,2
407,Male,none,False,a,1
407,Male,none,False,r,3
408,Male,none,True,d,3
408,Male,none,True,a,1
408,Male,none,True,r,2
409,Male,none,False,d,1
409,Male,none,False,r,3
409,Male,none,False,a,2
410,Male,none,True,a,3
410,Male,none,True,d,2
410,Male,none,True,r,1
411,Male,none,False,r,3
411,Male,none,False,d,2
411,Male,none,False,a,1
412,Male,none,True,d,2
412,Male,none,True,a,1
412,Male,none,True,r,3
413,Male,none,False,r,3
413,Male,none,False,d,2
413,Male,none,False,a,1
414,Male,none,True,r,3
414,Male,none,True,a,2
414,Male,none,True,d,1
415,Male,none,False,d,1
415,Male,none,False,a,2
415,Male,none,False,r,3
416,Male,none,True,d,1
416,Male,none,True,a,2
416,Male,none,True,r,3
417,Male,none,False,d,2
417,Male,none,False,a,1
417,Male,none,False,r,3
418,Male,none,True,r,3
418,Male,none,True,d,2
418,Male,none,True,a,1
419,Male,none,False,r,3
419,Male,none,False,d,2
419,Male,none,False,a,1
420,Male,none,True,a,1
420,Male,none,True,d,2
420,Male,none,True,r,3
421,Female,none,False,d,2
421,Female,none,False,r,3
421,Female,none,False,a,1
422,Female,none,True,d,1
422,Female,none,True,r,3
422,Female,none,True,a,2
423,Female,none,False,r,3
423,Female,none,False,a,2
423,Female,none,False,d,1
424,Female,none,True,r,3
424,Female,none,True,d,2
424,Female,none,True,a,1
425,Female,none,False,r,3
425,Female,none,False,a,2
425,Female,none,False,d,1
426,Female,none,True,a,1
426,Female,none,True,r,3
426,Female,none,True,d,2
427,Female,none,False,d,2
427,Female,none,False,r,3
427,Female,none,False,a,1
428,Female,none,True,a,2
428,Female,none,True,r,3
428,Female,none,True,d,1
429,Female,none,False,a,1
429,Female,none,False,d,2
429,Female,none,False,r,3
430,Female,none,True,d,2
430,Female,none,True,a,1
430,Female,none,True,r,3
431,Female,none,False,d,1
431,Female,none,False,r,3
431,Female,none,False,a,2
432,Female,none,True,d,1
432,Female,none,True,r,3
432,Female,none,True,a,2
433,Female,none,False,a,1
433,Female,none,False,d,2
433,Female,none,False,r,3
434,Female,none,True,d,1
434,Female,none,True,r,3
434,Female,none,True,a,2
435,Female,none,False,d,1
435,Female,none,False,a,2
435,Female,none,False,r,3
436,Female,none,True,r,3
436,Female,none,True,d,1
436,Female,none,True,a,2
437,Female,none,False,d,2
437,Female,none,False,a,1
437,Female,none,False,r,3
438,Female,none,True,d,2
438,Female,none,True,a,3
438,Female,none,True,r,1
439,Female,none,False,d,1
439,Female,none,False,r,3
439,Female,none,False,a,2
440,Female,none,True,a,2
440,Female,none,True,d,1
440,Female,none,True,r,3
441,Female,none,False,r,3
441,Female,none,False,d,2
441,Female,none,False,a,1
442,Female,none,True,d,2
442,Female,none,True,a,1
442,Female,none,True,r,3
443,Female,none,False,r,3
443,Female,none,False,d,2
443,Female,none,False,a,1
444,Female,none,True,r,3
444,Female,none,True,a,2
444,Female,none,True,d,1
445,Female,none,False,d,1
445,Female,none,False,a,2
445,Female,none,False,r,3
446,Female,none,True,d,1
446,Female,none,True,a,2
446,Female,none,True,r,3
447,Female,none,False,d,1
447,Female,none,False,a,2
447,Female,none,False,r,3
448,Female,none,True,r,3
448,Female,none,True,d,2
448,Female,none,True,a,1
449,Female,none,False,r,3
449,Female,none,False,d,2
449,Female,none,False,a,1
450,Female,none,True,a,1
450,Female,none,True,d,2
450,Female,none,True,r,3
451,Male,none,False,d,3
451,Male,none,False,r,2
451,Male,none,False,a,1
452,Male,none,True,d,1
452,Male,none,True,r,2
452,Male,none,True,a,3
453,Male,none,False,r,3
453,Male,none,False,a,2
453,Male,none,False,d,1
454,Male,none,True,r,3
454,Male,none,True,d,2
454,Male,none,True,a,1
455,Male,none,False,r,3
455,Male,none,False,a,1
455,Male,none,False,d,2
456,Male,none,True,a,1
456,Male,none,True,r,2
456,Male,none,True,d,3
457,Male,none,False,d,3
457,Male,none,False,r,2
457,Male,none,False,a,1
458,Male,none,True,a,2
458,Male,none,True,r,3
458,Male,none,True,d,1
459,Male,none,False,a,1
459,Male,none,False,d,2
459,Male,none,False,r,3
460,Male,none,True,d,2
460,Male,none,True,a,3
460,Male,none,True,r,1
461,Male,none,False,d,1
461,Male,none,False,r,3
461,Male,none,False,a,2
462,Male,none,True,d,2
462,Male,none,True,r,3
462,Male,none,True,a,1
463,Male,none,False,a,1
463,Male,none,False,d,2
463,Male,none,False,r,3
464,Male,none,True,d,2
464,Male,none,True,r,3
464,Male,none,True,a,1
465,Male,none,False,d,1
465,Male,none,False,a,2
465,Male,none,False,r,3
466,Male,none,True,r,1
466,Male,none,True,d,2
466,Male,none,True,a,3
467,Male,none,False,d,2
467,Male,none,False,a,1
467,Male,none,False,r,3
468,Male,none,True,d,1
468,Male,none,True,a,2
468,Male,none,True,r,3
469,Male,none,False,d,1
469,Male,none,False,r,3
469,Male,none,False,a,2
470,Male,none,True,a,1
470,Male,none,True,d,2
470,Male,none,True,r,3
471,Male,none,False,r,3
471,Male,none,False,d,2
471,Male,none,False,a,1
472,Male,none,True,d,1
472,Male,none,True,a,2
472,Male,none,True,r,3
473,Male,none,False,r,3
473,Male,none,False,d,1
473,Male,none,False,a,2
474,Male,none,True,r,3
474,Male,none,True,a,1
474,Male,none,True,d,2
475,Male,none,False,d,1
475,Male,none,False,a,2
475,Male,none,False,r,3
476,Male,none,True,d,1
476,Male,none,True,a,2
476,Male,none,True,r,3
477,Male,none,False,d,2
477,Male,none,False,a,1
477,Male,none,False,r,3
478,Male,none,True,r,3
478,Male,none,True,d,2
478,Male,none,True,a,1
479,Male,none,False,r,2
479,Male,none,False,d,3
479,Male,none,False,a,1
480,Male,none,True,a,2
480,Male,none,True,d,1
480,Male,none,True,r,3
481,Female,none,False,d,2
481,Female,none,False,r,3
481,Female,none,False,a,1
482,Female,none,True,d,1
482,Female,none,True,r,2
482,Female,none,True,a,3
483,Female,none,False,r,3
483,Female,none,False,a,1
483,Female,none,False,d,2
484,Female,none,True,r,3
484,Female,none,True,d,2
484,Female,none,True,a,1
485,Female,none,False,r,3
485,Female,none,False,a,1
485,Female,none,False,d,2
486,Female,none,True,a,1
486,Female,none,True,r,3
486,Female,none,True,d,2
487,Female,none,False,d,3
487,Female,none,False,r,2
487,Female,none,False,a,1
488,Female,none,True,a,1
488,Female,none,True,r,3
488,Female,none,True,d,2
489,Female,none,False,a,1
489,Female,none,False,d,2
489,Female,none,False,r,3
490,Female,none,True,d,3
490,Female,none,True,a,1
490,Female,none,True,r,2
491,Female,none,False,d,1
491,Female,none,False,r,2
491,Female,none,False,a,3
492,Female,none,True,d,1
492,Female,none,True,r,3
492,Female,none,True,a,2
493,Female,none,False,a,1
493,Female,none,False,d,2
493,Female,none,False,r,3
494,Female,none,True,d,2
494,Female,none,True,r,3
494,Female,none,True,a,1
495,Female,none,False,d,1
495,Female,none,False,a,2
495,Female,none,False,r,3
496,Female,none,True,r,2
496,Female,none,True,d,1
496,Female,none,True,a,3
497,Female,none,False,d,2
497,Female,none,False,a,1
497,Female,none,False,r,3
498,Female,none,True,d,2
498,Female,none,True,a,3
498,Female,none,True,r,1
499,Female,none,False,d,2
499,Female,none,False,r,3
499,Female,none,False,a,1
500,Female,none,True,a,1
500,Female,none,True,d,2
500,Female,none,True,r,3
501,Female,none,False,r,3
501,Female,none,False,d,1
501,Female,none,False,a,2
502,Female,none,True,d,2
502,Female,none,True,a,1
502,Female,none,True,r,3
503,Female,none,False,r,3
503,Female,none,False,d,1
503,Female,none,False,a,2
504,Female,none,True,r,3
504,Female,none,True,a,2
504,Female,none,True,d,1
505,Female,none,False,d,1
505,Female,none,False,a,2
505,Female,none,False,r,3
506,Female,none,True,d,1
506,Female,none,True,a,2
506,Female,none,True,r,3
507,Female,none,False,d,2
507,Female,none,False,a,1
507,Female,none,False,r,3
508,Female,none,True,r,3
508,Female,none,True,d,2
508,Female,none,True,a,1
509,Female,none,False,r,3
509,Female,none,False,d,2
509,Female,none,False,a,1
510,Female,none,True,a,2
510,Female,none,True,d,1
510,Female,none,True,r,3
511,Female,none,False,d,3
511,Female,none,False,r,1
511,Female,none,False,a,2
512,Female,none,True,d,1
512,Female,none,True,r,3
512,Female,none,True,a,2
513,Female,none,False,r,3
513,Female,none,False,a,2
513,Female,none,False,d,1
514,Female,none,True,r,3
514,Female,none,True,d,2
514,Female,none,True,a,1
515,Female,none,False,r,3
515,Female,none,False,a,1
515,Female,none,False,d,2
516,Female,none,True,a,1
516,Female,none,True,r,3
516,Female,none,True,d,2
517,Female,none,False,d,3
517,Female,none,False,r,1
517,Female,none,False,a,2
518,Female,none,True,a,2
518,Female,none,True,r,3
518,Female,none,True,d,1
519,Female,none,False,a,1
519,Female,none,False,d,2
519,Female,none,False,r,3
520,Female,none,True,d,1
520,Female,none,True,a,2
520,Female,none,True,r,3
521,Female,none,False,d,2
521,Female,none,False,r,3
521,Female,none,False,a,1
522,Female,none,True,d,3
522,Female,none,True,r,2
522,Female,none,True,a,1
523,Female,none,False,a,1
523,Female,none,False,d,2
523,Female,none,False,r,3
524,Female,none,True,d,1
524,Female,none,True,r,2
524,Female,none,True,a,3
525,Female,none,False,d,2
525,Female,none,False,a,1
525,Female,none,False,r,3
526,Female,none,True,r,3
526,Female,none,True,d,2
526,Female,none,True,a,1
527,Female,none,False,d,2
527,Female,none,False,a,1
527,Female,none,False,r,3
528,Female,none,True,d,2
528,Female,none,True,a,3
528,Female,none,True,r,1
529,Female,none,False,d,2
529,Female,none,False,r,3
529,Female,none,False,a,1
530,Female,none,True,a,3
530,Female,none,True,d,2
530,Female,none,True,r,1
531,Female,none,False,r,3
531,Female,none,False,d,2
531,Female,none,False,a,1
532,Female,none,True,d,2
532,Female,none,True,a,1
532,Female,none,True,r,3
533,Female,none,False,r,3
533,Female,none,False,d,1
533,Female,none,False,a,2
534,Female,none,True,r,3
534,Female,none,True,a,2
534,Female,none,True,d,1
535,Female,none,False,d,2
535,Female,none,False,a,3
535,Female,none,False,r,1
536,Female,none,True,d,2
536,Female,none,True,a,1
536,Female,none,True,r,3
537,Female,none,False,d,1
537,Female,none,False,a,3
537,Female,none,False,r,2
538,Female,none,True,r,2
538,Female,none,True,d,1
538,Female,none,True,a,3
539,Female,none,False,r,1
539,Female,none,False,d,2
539,Female,none,False,a,3
540,Female,none,True,a,3
540,Female,none,True,d,2
540,Female,none,True,r,1
541,Female,none,False,d,3
541,Female,none,False,r,2
541,Female,none,False,a,1
542,Female,none,True,d,1
542,Female,none,True,r,3
542,Female,none,True,a,2
543,Female,none,False,r,3
543,Female,none,False,a,2
543,Female,none,False,d,1
544,Female,none,True,r,3
544,Female,none,True,d,2
544,Female,none,True,a,1
545,Female,none,False,r,3
545,Female,none,False,a,1
545,Female,none,False,d,2
546,Female,none,True,a,1
546,Female,none,True,r,3
546,Female,none,True,d,2
547,Female,none,False,d,2
547,Female,none,False,r,3
547,Female,none,False,a,1
548,Female,none,True,a,2
548,Female,none,True,r,3
548,Female,none,True,d,1
549,Female,none,False,a,2
549,Female,none,False,d,1
549,Female,none,False,r,3
550,Female,none,True,d,2
550,Female,none,True,a,1
550,Female,none,True,r,3
551,Female,none,False,d,1
551,Female,none,False,r,3
551,Female,none,False,a,2
552,Female,none,True,d,1
552,Female,none,True,r,2
552,Female,none,True,a,3
553,Female,none,False,a,1
553,Female,none,False,d,2
553,Female,none,False,r,3
554,Female,none,True,d,2
554,Female,none,True,r,3
554,Female,none,True,a,1
555,Female,none,False,d,2
555,Female,none,False,a,1
555,Female,none,False,r,3
556,Female,none,True,r,2
556,Female,none,True,d,1
556,Female,none,True,a,3
557,Female,none,False,d,1
557,Female,none,False,a,2
557,Female,none,False,r,3
558,Female,none,True,d,3
558,Female,none,True,a,2
558,Female,none,True,r,1
559,Female,none,False,d,2
559,Female,none,False,r,3
559,Female,none,False,a,1
560,Female,none,True,a,3
560,Female,none,True,d,2
560,Female,none,True,r,1
561,Female,none,False,r,3
561,Female,none,False,d,2
561,Female,none,False,a,1
562,Female,none,True,d,2
562,Female,none,True,a,1
562,Female,none,True,r,3
563,Female,none,False,r,3
563,Female,none,False,d,2
563,Female,none,False,a,1
564,Female,none,True,r,3
564,Female,none,True,a,2
564,Female,none,True,d,1
565,Female,none,False,d,1
565,Female,none,False,a,2
565,Female,none,False,r,3
566,Female,none,True,d,2
566,Female,none,True,a,1
566,Female,none,True,r,3
567,Female,none,False,d,1
567,Female,none,False,a,2
567,Female,none,False,r,3
568,Female,none,True,r,3
568,Female,none,True,d,2
568,Female,none,True,a,1
569,Female,none,False,r,3
569,Female,none,False,d,2
569,Female,none,False,a,1
570,Female,none,True,a,1
570,Female,none,True,d,2
570,Female,none,True,r,3
571,Female,none,False,d,2
571,Female,none,False,r,3
571,Female,none,False,a,1
572,Female,none,True,d,1
572,Female,none,True,r,2
572,Female,none,True,a,3
573,Female,none,False,r,3
573,Female,none,False,a,1
573,Female,none,False,d,2
574,Female,none,True,r,3
574,Female,none,True,d,2
574,Female,none,True,a,1
575,Female,none,False,r,3
575,Female,none,False,a,1
575,Female,none,False,d,2
576,Female,none,True,a,1
576,Female,none,True,r,3
576,Female,none,True,d,2
577,Female,none,False,d,2
577,Female,none,False,r,3
577,Female,none,False,a,1
578,Female,none,True,a,1
578,Female,none,True,r,3
578,Female,none,True,d,2
579,Female,none,False,a,2
579,Female,none,False,d,1
579,Female,none,False,r,3
580,Female,none,True,d,2
580,Female,none,True,a,1
580,Female,none,True,r,3
581,Female,none,False,d,1
581,Female,none,False,r,3
581,Female,none,False,a,2
582,Female,none,True,d,3
582,Female,none,True,r,2
582,Female,none,True,a,1
583,Female,none,False,a,1
583,Female,none,False,d,2
583,Female,none,False,r,3
584,Female,none,True,d,3
584,Female,none,True,r,1
584,Female,none,True,a,2
585,Female,none,False,d,2
585,Female,none,False,a,1
585,Female,none,False,r,3
586,Female,none,True,r,3
586,Female,none,True,d,1
586,Female,none,True,a,2
587,Female,none,False,d,1
587,Female,none,False,a,2
587,Female,none,False,r,3
588,Female,none,True,d,3
588,Female,none,True,a,2
588,Female,none,True,r,1
589,Female,none,False,d,2
589,Female,none,False,r,3
589,Female,none,False,a,1
590,Female,none,True,a,1
590,Female,none,True,d,2
590,Female,none,True,r,3
591,Female,none,False,r,3
591,Female,none,False,d,1
591,Female,none,False,a,2
592,Female,none,True,d,2
592,Female,none,True,a,1
592,Female,none,True,r,3
593,Female,none,False,r,3
593,Female,none,False,d,2
593,Female,none,False,a,1
594,Female,none,True,r,3
594,Female,none,True,a,2
594,Female,none,True,d,1
595,Female,none,False,d,1
595,Female,none,False,a,2
595,Female,none,False,r,3
596,Female,none,True,d,1
596,Female,none,True,a,2
596,Female,none,True,r,3
597,Female,none,False,d,2
597,Female,none,False,a,1
597,Female,none,False,r,3
598,Female,none,True,r,3
598,Female,none,True,d,2
598,Female,none,True,a,1
599,Female,none,False,r,3
599,Female,none,False,d,2
599,Female,none,False,a,1
600,Female,none,True,a,1
600,Female,none,True,d,2
600,Female,none,True,r,3
601,Male,none,False,d,3
601,Male,none,False,r,2
601,Male,none,False,a,1
602,Male,none,True,d,1
602,Male,none,True,r,2
602,Male,none,True,a,3
603,Male,none,False,r,3
603,Male,none,False,a,2
603,Male,none,False,d,1
604,Male,none,True,r,3
604,Male,none,True,d,2
604,Male,none,True,a,1
605,Male,none,False,r,3
605,Male,none,False,a,2
605,Male,none,False,d,1
606,Male,none,True,a,1
606,Male,none,True,r,3
606,Male,none,True,d,2
607,Male,none,False,d,1
607,Male,none,False,r,3
607,Male,none,False,a,2
608,Male,none,True,a,1
608,Male,none,True,r,2
608,Male,none,True,d,3
609,Male,none,False,a,2
609,Male,none,False,d,1
609,Male,none,False,r,3
610,Male,none,True,d,3
610,Male,none,True,a,1
610,Male,none,True,r,2
611,Male,none,False,d,1
611,Male,none,False,r,3
611,Male,none,False,a,2
612,Male,none,True,d,1
612,Male,none,True,r,3
612,Male,none,True,a,2
613,Male,none,False,a,1
613,Male,none,False,d,2
613,Male,none,False,r,3
614,Male,none,True,d,1
614,Male,none,True,r,2
614,Male,none,True,a,3
615,Male,none,False,d,2
615,Male,none,False,a,1
615,Male,none,False,r,3
616,Male,none,True,r,1
616,Male,none,True,d,2
616,Male,none,True,a,3
617,Male,none,False,d,2
617,Male,none,False,a,1
617,Male,none,False,r,3
618,Male,none,True,d,2
618,Male,none,True,a,1
618,Male,none,True,r,3
619,Male,none,False,d,2
619,Male,none,False,r,3
619,Male,none,False,a,1
620,Male,none,True,a,1
620,Male,none,True,d,3
620,Male,none,True,r,2
621,Male,none,False,r,3
621,Male,none,False,d,2
621,Male,none,False,a,1
622,Male,none,True,d,2
622,Male,none,True,a,1
622,Male,none,True,r,3
623,Male,none,False,r,3
623,Male,none,False,d,2
623,Male,none,False,a,1
624,Male,none,True,r,3
624,Male,none,True,a,1
624,Male,none,True,d,2
625,Male,none,False,d,1
625,Male,none,False,a,2
625,Male,none,False,r,3
626,Male,none,True,d,1
626,Male,none,True,a,2
626,Male,none,True,r,3
627,Male,none,False,d,2
627,Male,none,False,a,1
627,Male,none,False,r,3
628,Male,none,True,r,3
628,Male,none,True,d,2
628,Male,none,True,a,1
629,Male,none,False,r,3
629,Male,none,False,d,2
629,Male,none,False,a,1
630,Male,none,True,a,1
630,Male,none,True,d,2
630,Male,none,True,r,3
631,Female,none,False,d,2
631,Female,none,False,r,3
631,Female,none,False,a,1
632,Female,none,True,d,1
632,Female,none,True,r,2
632,Female,none,True,a,3
633,Female,none,False,r,3
633,Female,none,False,a,1
633,Female,none,False,d,2
634,Female,none,True,r,3
634,Female,none,True,d,2
634,Female,none,True,a,1
635,Female,none,False,r,3
635,Female,none,False,a,1
635,Female,none,False,d,2
636,Female,none,True,a,1
636,Female,none,True,r,3
636,Female,none,True,d,2
637,Female,none,False,d,2
637,Female,none,False,r,3
637,Female,none,False,a,1
638,Female,none,True,a,1
638,Female,none,True,r,3
638,Female,none,True,d,2
639,Female,none,False,a,2
639,Female,none,False,d,1
639,Female,none,False,r,3
640,Female,none,True,d,3
640,Female,none,True,a,1
640,Female,none,True,r,2
641,Female,none,False,d,1
641,Female,none,False,r,3
641,Female,none,False,a,2
642,Female,none,True,d,2
642,Female,none,True,r,3
642,Female,none,True,a,1
643,Female,none,False,a,1
643,Female,none,False,d,2
643,Female,none,False,r,3
644,Female,none,True,d,2
644,Female,none,True,r,3
644,Female,none,True,a,1
645,Female,none,False,d,1
645,Female,none,False,a,2
645,Female,none,False,r,3
646,Female,none,True,r,2
646,Female,none,True,d,1
646,Female,none,True,a,3
647,Female,none,False,d,1
647,Female,none,False,a,2
647,Female,none,False,r,3
648,Female,none,True,d,3
648,Female,none,True,a,2
648,Female,none,True,r,1
649,Female,none,False,d,1
649,Female,none,False,r,3
649,Female,none,False,a,2
650,Female,none,True,a,1
650,Female,none,True,d,2
650,Female,none,True,r,3
651,Female,none,False,r,3
651,Female,none,False,d,1
651,Female,none,False,a,2
652,Female,none,True,d,2
652,Female,none,True,a,1
652,Female,none,True,r,3
653,Female,none,False,r,3
653,Female,none,False,d,1
653,Female,none,False,a,2
654,Female,none,True,r,3
654,Female,none,True,a,2
654,Female,none,True,d,1
655,Female,none,False,d,1
655,Female,none,False,a,2
655,Female,none,False,r,3
656,Female,none,True,d,1
656,Female,none,True,a,2
656,Female,none,True,r,3
657,Female,none,False,d,2
657,Female,none,False,a,1
657,Female,none,False,r,3
658,Female,none,True,r,3
658,Female,none,True,d,2
658,Female,none,True,a,1
659,Female,none,False,r,3
659,Female,none,False,d,2
659,Female,none,False,a,1
660,Female,none,True,a,2
660,Female,none,True,d,1
660,Female,none,True,r,3
